speaker,split,video_folder,sample_path,Sign-Arabic,class_id,num_frames,idx
01,train,0127,./01\train\0127\03_01_0127_(05_04_17_16_06_21)_c,شلل نصفي,126,52,5361
01,train,0127,./01\train\0127\03_01_0127_(05_04_17_16_06_25)_c,شلل نصفي,126,62,5362
01,train,0127,./01\train\0127\03_01_0127_(05_04_17_16_06_33)_c,شلل نصفي,126,51,5363
01,train,0127,./01\train\0127\03_01_0127_(05_04_17_16_06_37)_c,شلل نصفي,126,48,5364
01,train,0127,./01\train\0127\03_01_0127_(05_04_17_16_06_41)_c,شلل نصفي,126,52,5365
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_52_54)_c,شلل نصفي,126,15,5366
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_52_56)_c,شلل نصفي,126,34,5367
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_52_59)_c,شلل نصفي,126,39,5368
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_02)_c,شلل نصفي,126,39,5369
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_05)_c,شلل نصفي,126,36,5370
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_08)_c,شلل نصفي,126,39,5371
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_10)_c,شلل نصفي,126,38,5372
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_13)_c,شلل نصفي,126,39,5373
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_16)_c,شلل نصفي,126,37,5374
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_19)_c,شلل نصفي,126,38,5375
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_21)_c,شلل نصفي,126,36,5376
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_26)_c,شلل نصفي,126,38,5377
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_34)_c,شلل نصفي,126,34,5378
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_37)_c,شلل نصفي,126,34,5379
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_39)_c,شلل نصفي,126,36,5380
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_42)_c,شلل نصفي,126,36,5381
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_44)_c,شلل نصفي,126,37,5382
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_47)_c,شلل نصفي,126,35,5383
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_50)_c,شلل نصفي,126,35,5384
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_52)_c,شلل نصفي,126,33,5385
01,train,0127,./01\train\0127\03_01_0127_(21_10_17_13_53_55)_c,شلل نصفي,126,33,5386
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_07_19)_c,شلل دماغي,127,68,5387
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_07_23)_c,شلل دماغي,127,77,5388
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_07_29)_c,شلل دماغي,127,84,5389
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_07_41)_c,شلل دماغي,127,93,5390
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_07_47)_c,شلل دماغي,127,88,5391
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_07_53)_c,شلل دماغي,127,85,5392
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_07_58)_c,شلل دماغي,127,104,5393
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_08_11)_c,شلل دماغي,127,96,5394
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_08_17)_c,شلل دماغي,127,111,5395
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_08_24)_c,شلل دماغي,127,76,5396
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_08_29)_c,شلل دماغي,127,83,5397
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_08_35)_c,شلل دماغي,127,87,5398
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_08_46)_c,شلل دماغي,127,100,5399
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_08_58)_c,شلل دماغي,127,82,5400
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_09_09)_c,شلل دماغي,127,81,5401
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_09_14)_c,شلل دماغي,127,73,5402
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_09_19)_c,شلل دماغي,127,83,5403
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_09_24)_c,شلل دماغي,127,84,5404
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_09_30)_c,شلل دماغي,127,87,5405
01,train,0128,./01\train\0128\03_01_0128_(05_04_17_16_09_35)_c,شلل دماغي,127,75,5406
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_54_36)_c,شلل دماغي,127,40,5407
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_54_38)_c,شلل دماغي,127,34,5408
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_54_41)_c,شلل دماغي,127,37,5409
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_54_43)_c,شلل دماغي,127,32,5410
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_54_46)_c,شلل دماغي,127,38,5411
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_54_49)_c,شلل دماغي,127,40,5412
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_54_51)_c,شلل دماغي,127,38,5413
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_54_54)_c,شلل دماغي,127,37,5414
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_54_57)_c,شلل دماغي,127,36,5415
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_54_59)_c,شلل دماغي,127,35,5416
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_55_02)_c,شلل دماغي,127,39,5417
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_55_04)_c,شلل دماغي,127,35,5418
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_55_07)_c,شلل دماغي,127,36,5419
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_55_09)_c,شلل دماغي,127,39,5420
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_55_12)_c,شلل دماغي,127,37,5421
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_55_15)_c,شلل دماغي,127,37,5422
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_55_17)_c,شلل دماغي,127,43,5423
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_55_20)_c,شلل دماغي,127,41,5424
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_55_22)_c,شلل دماغي,127,41,5425
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_55_30)_c,شلل دماغي,127,42,5426
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_55_33)_c,شلل دماغي,127,43,5427
01,train,0128,./01\train\0128\03_01_0128_(21_10_17_13_55_36)_c,شلل دماغي,127,42,5428
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_12_44)_c,ضغط الدم,128,40,5429
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_12_47)_c,ضغط الدم,128,43,5430
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_12_51)_c,ضغط الدم,128,46,5431
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_12_54)_c,ضغط الدم,128,48,5432
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_12_58)_c,ضغط الدم,128,41,5433
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_01)_c,ضغط الدم,128,48,5434
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_05)_c,ضغط الدم,128,48,5435
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_08)_c,ضغط الدم,128,50,5436
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_12)_c,ضغط الدم,128,45,5437
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_15)_c,ضغط الدم,128,47,5438
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_22)_c,ضغط الدم,128,52,5439
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_25)_c,ضغط الدم,128,45,5440
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_29)_c,ضغط الدم,128,44,5441
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_32)_c,ضغط الدم,128,47,5442
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_36)_c,ضغط الدم,128,43,5443
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_42)_c,ضغط الدم,128,45,5444
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_46)_c,ضغط الدم,128,41,5445
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_50)_c,ضغط الدم,128,39,5446
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_56)_c,ضغط الدم,128,41,5447
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_13_59)_c,ضغط الدم,128,44,5448
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_14_03)_c,ضغط الدم,128,46,5449
01,train,0129,./01\train\0129\03_01_0129_(05_04_17_16_14_06)_c,ضغط الدم,128,42,5450
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_10)_c,ضغط الدم,128,35,5451
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_13)_c,ضغط الدم,128,34,5452
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_16)_c,ضغط الدم,128,37,5453
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_30)_c,ضغط الدم,128,38,5454
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_33)_c,ضغط الدم,128,37,5455
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_36)_c,ضغط الدم,128,35,5456
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_39)_c,ضغط الدم,128,34,5457
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_41)_c,ضغط الدم,128,33,5458
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_44)_c,ضغط الدم,128,36,5459
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_46)_c,ضغط الدم,128,33,5460
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_49)_c,ضغط الدم,128,33,5461
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_51)_c,ضغط الدم,128,31,5462
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_56)_c,ضغط الدم,128,30,5463
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_56_58)_c,ضغط الدم,128,31,5464
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_57_00)_c,ضغط الدم,128,32,5465
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_57_03)_c,ضغط الدم,128,31,5466
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_57_08)_c,ضغط الدم,128,34,5467
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_57_11)_c,ضغط الدم,128,37,5468
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_57_16)_c,ضغط الدم,128,36,5469
01,train,0129,./01\train\0129\03_01_0129_(21_10_17_13_57_23)_c,ضغط الدم,128,30,5470
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_14_56)_c,حساسية,129,104,5471
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_15_03)_c,حساسية,129,66,5472
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_15_07)_c,حساسية,129,70,5473
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_15_21)_c,حساسية,129,61,5474
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_15_25)_c,حساسية,129,61,5475
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_15_29)_c,حساسية,129,73,5476
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_15_52)_c,حساسية,129,54,5477
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_15_55)_c,حساسية,129,55,5478
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_16_03)_c,حساسية,129,54,5479
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_16_11)_c,حساسية,129,46,5480
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_16_15)_c,حساسية,129,54,5481
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_16_19)_c,حساسية,129,56,5482
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_16_22)_c,حساسية,129,51,5483
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_16_30)_c,حساسية,129,59,5484
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_16_34)_c,حساسية,129,53,5485
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_16_38)_c,حساسية,129,57,5486
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_16_41)_c,حساسية,129,49,5487
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_16_45)_c,حساسية,129,55,5488
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_16_49)_c,حساسية,129,53,5489
01,train,0130,./01\train\0130\03_01_0130_(05_04_17_16_16_53)_c,حساسية,129,43,5490
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_57_51)_c,حساسية,129,45,5491
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_57_54)_c,حساسية,129,39,5492
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_57_57)_c,حساسية,129,43,5493
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_00)_c,حساسية,129,39,5494
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_03)_c,حساسية,129,41,5495
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_06)_c,حساسية,129,48,5496
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_09)_c,حساسية,129,43,5497
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_15)_c,حساسية,129,44,5498
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_18)_c,حساسية,129,46,5499
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_21)_c,حساسية,129,44,5500
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_24)_c,حساسية,129,48,5501
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_27)_c,حساسية,129,49,5502
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_30)_c,حساسية,129,46,5503
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_33)_c,حساسية,129,53,5504
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_36)_c,حساسية,129,45,5505
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_40)_c,حساسية,129,49,5506
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_46)_c,حساسية,129,47,5507
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_49)_c,حساسية,129,51,5508
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_52)_c,حساسية,129,45,5509
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_55)_c,حساسية,129,48,5510
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_58_58)_c,حساسية,129,46,5511
01,train,0130,./01\train\0130\03_01_0130_(21_10_17_13_59_04)_c,حساسية,129,48,5512
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_02)_c,حكة ,130,48,5513
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_06)_c,حكة ,130,46,5514
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_10)_c,حكة ,130,57,5515
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_13)_c,حكة ,130,54,5516
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_17)_c,حكة ,130,59,5517
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_21)_c,حكة ,130,58,5518
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_24)_c,حكة ,130,60,5519
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_28)_c,حكة ,130,58,5520
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_32)_c,حكة ,130,61,5521
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_36)_c,حكة ,130,56,5522
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_39)_c,حكة ,130,60,5523
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_43)_c,حكة ,130,62,5524
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_51)_c,حكة ,130,57,5525
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_54)_c,حكة ,130,58,5526
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_18_58)_c,حكة ,130,62,5527
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_19_02)_c,حكة ,130,61,5528
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_19_05)_c,حكة ,130,59,5529
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_19_09)_c,حكة ,130,57,5530
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_19_12)_c,حكة ,130,52,5531
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_19_16)_c,حكة ,130,57,5532
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_19_19)_c,حكة ,130,45,5533
01,train,0131,./01\train\0131\03_01_0131_(05_04_17_16_19_23)_c,حكة ,130,53,5534
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_08)_c,حكة ,130,44,5535
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_11)_c,حكة ,130,48,5536
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_15)_c,حكة ,130,42,5537
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_18)_c,حكة ,130,41,5538
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_21)_c,حكة ,130,43,5539
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_24)_c,حكة ,130,37,5540
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_26)_c,حكة ,130,41,5541
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_29)_c,حكة ,130,36,5542
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_32)_c,حكة ,130,37,5543
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_35)_c,حكة ,130,40,5544
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_40)_c,حكة ,130,43,5545
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_46)_c,حكة ,130,41,5546
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_49)_c,حكة ,130,41,5547
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_52)_c,حكة ,130,45,5548
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_00_55)_c,حكة ,130,40,5549
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_01_00)_c,حكة ,130,39,5550
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_01_03)_c,حكة ,130,45,5551
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_01_09)_c,حكة ,130,37,5552
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_01_11)_c,حكة ,130,43,5553
01,train,0131,./01\train\0131\03_01_0131_(21_10_17_14_01_14)_c,حكة ,130,44,5554
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_20_50)_c,دواء,131,58,5555
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_21_50)_c,دواء,131,45,5556
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_21_54)_c,دواء,131,33,5557
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_22_00)_c,دواء,131,36,5558
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_22_30)_c,دواء,131,38,5559
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_22_33)_c,دواء,131,32,5560
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_22_39)_c,دواء,131,37,5561
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_22_43)_c,دواء,131,36,5562
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_22_52)_c,دواء,131,49,5563
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_22_57)_c,دواء,131,50,5564
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_23_01)_c,دواء,131,32,5565
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_23_04)_c,دواء,131,33,5566
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_23_07)_c,دواء,131,35,5567
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_23_10)_c,دواء,131,33,5568
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_23_13)_c,دواء,131,34,5569
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_23_16)_c,دواء,131,35,5570
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_23_21)_c,دواء,131,41,5571
01,train,0132,./01\train\0132\03_01_0132_(05_04_17_16_23_25)_c,دواء,131,49,5572
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_15)_c,دواء,131,32,5573
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_17)_c,دواء,131,27,5574
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_20)_c,دواء,131,26,5575
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_22)_c,دواء,131,27,5576
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_25)_c,دواء,131,24,5577
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_27)_c,دواء,131,29,5578
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_30)_c,دواء,131,30,5579
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_32)_c,دواء,131,25,5580
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_35)_c,دواء,131,25,5581
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_37)_c,دواء,131,26,5582
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_39)_c,دواء,131,27,5583
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_42)_c,دواء,131,25,5584
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_48)_c,دواء,131,24,5585
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_50)_c,دواء,131,24,5586
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_52)_c,دواء,131,27,5587
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_55)_c,دواء,131,25,5588
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_02_57)_c,دواء,131,26,5589
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_03_01)_c,دواء,131,45,5590
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_03_04)_c,دواء,131,31,5591
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_03_07)_c,دواء,131,25,5592
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_03_10)_c,دواء,131,22,5593
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_03_12)_c,دواء,131,26,5594
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_03_14)_c,دواء,131,24,5595
01,train,0132,./01\train\0132\03_01_0132_(21_10_17_14_03_17)_c,دواء,131,26,5596
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_24_22)_c,دورة شهرية,132,57,5597
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_24_25)_c,دورة شهرية,132,52,5598
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_24_29)_c,دورة شهرية,132,49,5599
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_24_32)_c,دورة شهرية,132,48,5600
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_24_36)_c,دورة شهرية,132,45,5601
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_24_39)_c,دورة شهرية,132,39,5602
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_24_42)_c,دورة شهرية,132,45,5603
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_24_46)_c,دورة شهرية,132,49,5604
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_24_49)_c,دورة شهرية,132,51,5605
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_24_53)_c,دورة شهرية,132,52,5606
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_24_57)_c,دورة شهرية,132,51,5607
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_25_04)_c,دورة شهرية,132,55,5608
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_25_08)_c,دورة شهرية,132,52,5609
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_25_12)_c,دورة شهرية,132,50,5610
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_25_16)_c,دورة شهرية,132,56,5611
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_25_20)_c,دورة شهرية,132,59,5612
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_25_24)_c,دورة شهرية,132,52,5613
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_25_28)_c,دورة شهرية,132,55,5614
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_25_32)_c,دورة شهرية,132,60,5615
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_25_40)_c,دورة شهرية,132,53,5616
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_25_43)_c,دورة شهرية,132,53,5617
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_25_47)_c,دورة شهرية,132,52,5618
01,train,0133,./01\train\0133\03_01_0133_(05_04_17_16_25_51)_c,دورة شهرية,132,57,5619
01,train,0133,./01\train\0133\03_01_0133_(21_10_17_14_04_03)_c,دورة شهرية,132,44,5620
01,train,0133,./01\train\0133\03_01_0133_(21_10_17_14_04_09)_c,دورة شهرية,132,40,5621
01,train,0133,./01\train\0133\03_01_0133_(21_10_17_14_04_12)_c,دورة شهرية,132,41,5622
01,train,0133,./01\train\0133\03_01_0133_(21_10_17_14_04_18)_c,دورة شهرية,132,42,5623
01,train,0133,./01\train\0133\03_01_0133_(21_10_17_14_04_24)_c,دورة شهرية,132,43,5624
01,train,0133,./01\train\0133\03_01_0133_(21_10_17_14_04_30)_c,دورة شهرية,132,46,5625
01,train,0133,./01\train\0133\03_01_0133_(21_10_17_14_04_33)_c,دورة شهرية,132,42,5626
01,train,0133,./01\train\0133\03_01_0133_(21_10_17_14_04_36)_c,دورة شهرية,132,43,5627
01,train,0133,./01\train\0133\03_01_0133_(21_10_17_14_04_39)_c,دورة شهرية,132,43,5628
01,train,0133,./01\train\0133\03_01_0133_(21_10_17_14_04_42)_c,دورة شهرية,132,43,5629
01,train,0133,./01\train\0133\03_01_0133_(21_10_17_14_04_45)_c,دورة شهرية,132,46,5630
01,train,0133,./01\train\0133\03_01_0133_(21_10_17_14_04_48)_c,دورة شهرية,132,44,5631
